"Raw Data File","cells","tracer molecule","labelled positions","abundance","Parameter Value[injection]","Parameter Value[Replicate]","Factor Value[Incubation time]","Metabolite name","CHEBI identifier","atomic positions to the parent molecule/metabolite name","Empirical formula derivatized molecule/fragment","retention(min)","m/z monitored","signal intensity","isotopologue","isotologue abundance relative concentration"
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.15821571813695,"13C0"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.527856803673633,"13C1"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.192725914137574,"13C2"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.0846632476784309,"13C3"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.0295976568399122,"13C4"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.00694065953350033,"13C5"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.17808003241849,"13C0"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.515808944754111,"13C1"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.187270634747606,"13C2"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.0804991656131205,"13C3"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.0306938533616915,"13C4"," "
"A549_GlutaminaC1_3_01.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","1","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00764736910498165,"13C5"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,458,0,"13C-1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,459,0.309963903260353,"13C0"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,460,0.400322958155057,"13C1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,461,0.179626795887754,"13C2"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,462,0.0734284538014379,"13C3"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,463,0.0274943759302589,"13C4"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,464,0.0072216614181047,"13C5"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,465,0.00140671391583574,"13C6"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,466,0.0005351376311996,"13C7"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.158980081902995,"13C0"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.526431487971464,"13C1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.191852001478953,"13C2"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.084067884330246,"13C3"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.0312208401068124,"13C4"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.0074477042095293,"13C5"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.177653798894632,"13C0"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.515575505681108,"13C1"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.187814576422968,"13C2"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.0800963625130426,"13C3"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.0312038528181463,"13C4"," "
"A549_GlutaminaC1_3_02.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","2","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00765590367010288,"13C5"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,458,0,"13C-1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,459,0.31024330119325,"13C0"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,460,0.400577076890748,"13C1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,461,0.179691869556304,"13C2"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,462,0.0718977075156282,"13C3"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,463,0.0285681512129367,"13C4"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,464,0.00705223574313162,"13C5"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,465,0.0014122081684337,"13C6"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,466,0.000557449719568056,"13C7"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.161161381045776,"13C0"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.523767268249871,"13C1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.191707055932176,"13C2"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.0839900941836023,"13C3"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.0318517591502551,"13C4"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.00752244143831943,"13C5"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.179585538064451,"13C0"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.513904945216553,"13C1"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.188183265670137,"13C2"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.0813053001172076,"13C3"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.0299281324399566,"13C4"," "
"A549_GlutaminaC1_3_03.CDF","A549","[3-C13]-Glutamine","0,0,1,0,0","100","3","3","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00709281849169547,"13C5"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,458,0,"13C-1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,459,0.60827862319696,"13C0"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,460,0.227144984468807,"13C1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,461,0.110024221961689,"13C2"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,462,0.0407576996026333,"13C3"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,463,0.0109349679633855,"13C4"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,464,0.0020205995837119,"13C5"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,465,0.000503972349051114,"13C6"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,466,0.000334930873762748,"13C7"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.623826459840471,"13C0"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.2226974723489,"13C1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.104345876440472,"13C2"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.0382943651031565,"13C3"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.00928630302629966,"13C4"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.0015495232406996,"13C5"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.628766378446281,"13C0"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.216375193199646,"13C1"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.104521219416696,"13C2"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.038879922838568,"13C3"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.00983990164535539,"13C4"," "
"BEAS2B_COLD_1_02.CDF","BEAS2B"," "," ","0","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00161738445345426,"13C5"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,458,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,459,0.143737975542268,"13C0"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,460,0.493459874172963,"13C1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,461,0.215567863028833,"13C2"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,462,0.0968115428199048,"13C3"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,463,0.0376907691169681,"13C4"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,464,0.0101404527934216,"13C5"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,465,0.00192047297655236,"13C6"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,466,0.000671049549088988,"13C7"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.150402463470744,"13C0"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.530727885402881,"13C1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.193252482598372,"13C2"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.0858338338371312,"13C3"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.032026642065381,"13C4"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.0077566926254904,"13C5"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.153540929220482,"13C0"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.529330123802146,"13C1"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.193593839980349,"13C2"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.0847679197082111,"13C3"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.0311291825968468,"13C4"," "
"BEAS2B_GlutaminaC1_1_01.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","1","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00763800469196509,"13C5"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,458,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,459,0.143664885220656,"13C0"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,460,0.494510749023699,"13C1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,461,0.214687071950773,"13C2"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,462,0.0968491503613213,"13C3"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,463,0.0373553052631187,"13C4"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,464,0.0103061472039893,"13C5"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,465,0.00204915908056727,"13C6"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Citrate","CHEBI:35804","C1-C6","C20H39O6Si3",37.5,466,0.000577531895875261,"13C7"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,417,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,418,0.152521153840075,"13C0"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,419,0.529996785973056,"13C1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,420,0.193305645499958,"13C2"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,421,0.0856102905691805,"13C3"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,422,0.0310571527533848,"13C4"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Aspartate","CHEBI:29991","C1-C4","C18H40O4N1Si3",28.5,423,0.00750897136434652,"13C5"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,418,0,"13C-1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,419,0.154554341602239,"13C0"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,420,0.529261943168259,"13C1"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,421,0.192742218582094,"13C2"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,422,0.0849143610524624,"13C3"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,423,0.030918892174695,"13C4"," "
"BEAS2B_GlutaminaC1_1_02.CDF","BEAS2B","[3-C13]-Glutamine","0,0,1,0,0","100","2","1","24","Malate","CHEBI:","C1-C4","C18H39O5Si3",27.2,424,0.00760824342025108,"13C5"," "
